,Fecha,Precio_blue,Precio_oficial
0,2022-08-05 12:00:59.231445,237.78717642690754,120.50964216375723
1,2022-08-06 12:00:59.231445,237.94461518166645,120.5729272233948
2,2022-08-07 12:00:59.231445,238.10205393643992,120.63621228303236
3,2022-08-08 12:00:59.231445,238.25949269121338,120.6994973426772
4,2022-08-09 12:00:59.231445,238.41693144598685,120.76278240231477
5,2022-08-10 12:00:59.231445,238.5743702007603,120.82606746195233
6,2022-08-11 12:00:59.231445,238.73180895553378,120.88935252159717
7,2022-08-12 12:00:59.231445,238.88924771030725,120.95263758123474
8,2022-08-13 12:00:59.231445,239.0466864650807,121.0159226408723
9,2022-08-14 12:00:59.231445,239.20412521985418,121.07920770051714
10,2022-08-15 12:00:59.231445,239.36156397462764,121.14249276015471
11,2022-08-16 12:00:59.231445,239.5190027294011,121.20577781979227
12,2022-08-17 12:00:59.231445,239.67644148417457,121.26906287943712
13,2022-08-18 12:00:59.231445,239.8338802389335,121.33234793907468
14,2022-08-19 12:00:59.231445,239.99131899370695,121.39563299871224
15,2022-08-20 12:00:59.231445,240.14875774848042,121.45891805835709
16,2022-08-21 12:00:59.231445,240.3061965032539,121.52220311799465
17,2022-08-22 12:00:59.231445,240.46363525802735,121.58548817763221
18,2022-08-23 12:00:59.231445,240.62107401280082,121.64877323727706
19,2022-08-24 12:00:59.231445,240.77851276757428,121.71205829691462
20,2022-08-25 12:00:59.231445,240.93595152234775,121.77534335655218
21,2022-08-26 12:00:59.231445,241.09339027712122,121.83862841618975
22,2022-08-27 12:00:59.231445,241.25082903189468,121.90191347583459
23,2022-08-28 12:00:59.231445,241.40826778666815,121.96519853547215
24,2022-08-29 12:00:59.231445,241.5657065414416,122.02848359510972
25,2022-08-30 12:00:59.231445,241.72314529621508,122.09176865475456
26,2022-08-31 12:00:59.231445,241.880584050974,122.15505371439212
27,2022-09-01 12:00:59.231445,242.03802280574746,122.21833877402969
28,2022-09-02 12:00:59.231445,242.19546156052093,122.28162383367453
29,2022-09-03 12:00:59.231445,242.3529003152944,122.3449088933121
30,2022-09-04 12:00:59.231445,242.51033907006786,122.40819395294966
31,2022-09-05 12:00:59.231445,242.66777782484132,122.4714790125945
32,2022-09-06 12:00:59.231445,242.8252165796148,122.53476407223206
33,2022-09-07 12:00:59.231445,242.98265533438826,122.59804913186963
34,2022-09-08 12:00:59.231445,243.14009408916172,122.66133419151447
35,2022-09-09 12:00:59.231445,243.2975328439352,122.72461925115203
36,2022-09-10 12:00:59.231445,243.45497159870865,122.7879043107896
37,2022-09-11 12:00:59.231445,243.61241035348212,122.85118937043444
38,2022-09-12 12:00:59.231445,243.76984910824103,122.914474430072
39,2022-09-13 12:00:59.231445,243.9272878630145,122.97775948970957
40,2022-09-14 12:00:59.231445,244.08472661778796,123.04104454935441
41,2022-09-15 12:00:59.231445,244.24216537256143,123.10432960899197
42,2022-09-16 12:00:59.231445,244.3996041273349,123.16761466862954
43,2022-09-17 12:00:59.231445,244.55704288210836,123.23089972827438
44,2022-09-18 12:00:59.231445,244.71448163688183,123.29418478791195
45,2022-09-19 12:00:59.231445,244.8719203916553,123.35746984754951
46,2022-09-20 12:00:59.231445,245.02935914642876,123.42075490719435
47,2022-09-21 12:00:59.231445,245.18679790120223,123.48403996683192
48,2022-09-22 12:00:59.231445,245.3442366559757,123.54732502646948
49,2022-09-23 12:00:59.231445,245.50167541074916,123.61061008610704
50,2022-09-24 12:00:59.231445,245.65911416552262,123.67389514575189
51,2022-09-25 12:00:59.231445,245.81655292028154,123.73718020538945
52,2022-09-26 12:00:59.231445,245.973991675055,123.80046526502701
53,2022-09-27 12:00:59.231445,246.13143042982847,123.86375032467186
54,2022-09-28 12:00:59.231445,246.28886918460194,123.92703538430942
55,2022-09-29 12:00:59.231445,246.4463079393754,123.99032044394698
56,2022-09-30 12:00:59.231445,246.60374669414887,124.05360550359183
57,2022-10-01 12:00:59.231445,246.76118544892233,124.11689056322939
58,2022-10-02 12:00:59.231445,246.9186242036958,124.18017562286695
59,2022-10-03 12:00:59.231445,247.07606295846927,124.2434606825118
60,2022-10-04 12:00:59.231445,247.23350171324273,124.30674574214936
61,2022-10-05 12:00:59.231445,247.3909404680162,124.37003080178692
62,2022-10-06 12:00:59.231445,247.54837922278966,124.43331586143177
63,2022-10-07 12:00:59.231445,247.70581797754858,124.49660092106933
64,2022-10-08 12:00:59.231445,247.86325673232204,124.5598859807069
65,2022-10-09 12:00:59.231445,248.0206954870955,124.62317104035174
66,2022-10-10 12:00:59.231445,248.17813424186897,124.6864560999893
67,2022-10-11 12:00:59.231445,248.33557299664244,124.74974115962686
68,2022-10-12 12:00:59.231445,248.4930117514159,124.8130262192717
69,2022-10-13 12:00:59.231445,248.65045050618937,124.87631127890927
70,2022-10-14 12:00:59.231445,248.80788926096284,124.93959633854683
71,2022-10-15 12:00:59.231445,248.9653280157363,125.00288139819168
72,2022-10-16 12:00:59.231445,249.12276677050977,125.06616645782924
73,2022-10-17 12:00:59.231445,249.28020552528324,125.1294515174668
74,2022-10-18 12:00:59.231445,249.4376442800567,125.19273657711165
75,2022-10-19 12:00:59.231445,249.59508303483017,125.25602163674921
76,2022-10-20 12:00:59.231445,249.75252178958908,125.31930669638678
77,2022-10-21 12:00:59.231445,249.90996054436255,125.38259175602434
78,2022-10-22 12:00:59.231445,250.067399299136,125.44587681566918
79,2022-10-23 12:00:59.231445,250.22483805390948,125.50916187530675
80,2022-10-24 12:00:59.231445,250.38227680868295,125.57244693494431
81,2022-10-25 12:00:59.231445,250.5397155634564,125.63573199458915
82,2022-10-26 12:00:59.231445,250.69715431822988,125.69901705422672
83,2022-10-27 12:00:59.231445,250.85459307300334,125.76230211386428
84,2022-10-28 12:00:59.231445,251.0120318277768,125.82558717350912
85,2022-10-29 12:00:59.231445,251.16947058255028,125.88887223314669
86,2022-10-30 12:00:59.231445,251.32690933732374,125.95215729278425
87,2022-10-31 12:00:59.231445,251.4843480920972,126.01544235242909
88,2022-11-01 12:00:59.231445,251.64178684685612,126.07872741206666
89,2022-11-02 12:00:59.231445,251.7992256016296,126.14201247170422
90,2022-11-03 12:00:59.231445,251.95666435640305,126.20529753134906
91,2022-11-04 12:00:59.231445,252.11410311117652,126.26858259098663
92,2022-11-05 12:00:59.231445,252.27154186594998,126.33186765062419
93,2022-11-06 12:00:59.231445,252.42898062072345,126.39515271026903
94,2022-11-07 12:00:59.231445,252.58641937549692,126.4584377699066
95,2022-11-08 12:00:59.231445,252.74385813027038,126.52172282954416
96,2022-11-09 12:00:59.231445,252.90129688504385,126.585007889189
97,2022-11-10 12:00:59.231445,253.05873563981731,126.64829294882657
98,2022-11-11 12:00:59.231445,253.21617439459078,126.71157800846413
99,2022-11-12 12:00:59.231445,253.37361314936425,126.77486306810897
100,2022-11-13 12:00:59.231445,253.5310519041377,126.83814812774654
101,2022-11-14 12:00:59.231445,253.68849065889663,126.9014331873841
102,2022-11-15 12:00:59.231445,253.8459294136701,126.96471824702894
103,2022-11-16 12:00:59.231445,254.00336816844356,127.0280033066665
104,2022-11-17 12:00:59.231445,254.16080692321702,127.09128836630407
105,2022-11-18 12:00:59.231445,254.3182456779905,127.15457342594163
106,2022-11-19 12:00:59.231445,254.47568443276396,127.21785848558648
107,2022-11-20 12:00:59.231445,254.63312318753742,127.28114354522404
108,2022-11-21 12:00:59.231445,254.7905619423109,127.3444286048616
109,2022-11-22 12:00:59.231445,254.94800069708435,127.40771366450645
110,2022-11-23 12:00:59.231445,255.10543945185782,127.47099872414401
111,2022-11-24 12:00:59.231445,255.26287820663129,127.53428378378158
112,2022-11-25 12:00:59.231445,255.42031696140475,127.59756884342642
113,2022-11-26 12:00:59.231445,255.57775571617822,127.66085390306398
114,2022-11-27 12:00:59.231445,255.73519447093713,127.72413896270155
115,2022-11-28 12:00:59.231445,255.8926332257106,127.78742402234639
116,2022-11-29 12:00:59.231445,256.05007198048406,127.85070908198395
117,2022-11-30 12:00:59.231445,256.20751073525753,127.91399414162152
118,2022-12-01 12:00:59.231445,256.364949490031,127.97727920126636
119,2022-12-02 12:00:59.231445,256.52238824480446,128.04056426090392
120,2022-12-03 12:00:59.231445,256.6798269995779,128.10384932054149
121,2022-12-04 12:00:59.231445,256.8372657543514,128.16713438018633
122,2022-12-05 12:00:59.231445,256.99470450912486,128.2304194398239
123,2022-12-06 12:00:59.231445,257.1521432638983,128.29370449946146
124,2022-12-07 12:00:59.231445,257.3095820186718,128.3569895591063
125,2022-12-08 12:00:59.231445,257.46702077344526,128.42027461874386
126,2022-12-09 12:00:59.231445,257.62445952820417,128.48355967838143
127,2022-12-10 12:00:59.231445,257.78189828297764,128.54684473802627
128,2022-12-11 12:00:59.231445,257.9393370377511,128.61012979766383
129,2022-12-12 12:00:59.231445,258.09677579252457,128.6734148573014
130,2022-12-13 12:00:59.231445,258.25421454729803,128.73669991694624
131,2022-12-14 12:00:59.231445,258.4116533020715,128.7999849765838
132,2022-12-15 12:00:59.231445,258.56909205684497,128.86327003622137
133,2022-12-16 12:00:59.231445,258.72653081161843,128.92655509585893
134,2022-12-17 12:00:59.231445,258.8839695663919,128.98984015550377
135,2022-12-18 12:00:59.231445,259.04140832116536,129.05312521514134
136,2022-12-19 12:00:59.231445,259.19884707593883,129.1164102747789
137,2022-12-20 12:00:59.231445,259.3562858307123,129.17969533442374
138,2022-12-21 12:00:59.231445,259.51372458548576,129.2429803940613
139,2022-12-22 12:00:59.231445,259.6711633402447,129.30626545369887
140,2022-12-23 12:00:59.231445,259.82860209501814,129.3695505133437
141,2022-12-24 12:00:59.231445,259.9860408497916,129.43283557298128
142,2022-12-25 12:00:59.231445,260.1434796045651,129.49612063261884
143,2022-12-26 12:00:59.231445,260.30091835933854,129.55940569226368
144,2022-12-27 12:00:59.231445,260.458357114112,129.62269075190125
145,2022-12-28 12:00:59.231445,260.61579586888547,129.6859758115388
146,2022-12-29 12:00:59.231445,260.77323462365894,129.74926087118365
147,2022-12-30 12:00:59.231445,260.9306733784324,129.81254593082122
148,2022-12-31 12:00:59.231445,261.08811213320587,129.87583099045878
149,2023-01-01 12:00:59.231445,261.24555088797933,129.93911605010362
150,2023-01-02 12:00:59.231445,261.4029896427528,130.0024011097412
151,2023-01-03 12:00:59.231445,261.5604283975117,130.06568616937875
152,2023-01-04 12:00:59.231445,261.7178671522852,130.1289712290236
153,2023-01-05 12:00:59.231445,261.87530590705865,130.19225628866116
154,2023-01-06 12:00:59.231445,262.0327446618321,130.25554134829872
155,2023-01-07 12:00:59.231445,262.1901834166056,130.31882640794356
156,2023-01-08 12:00:59.231445,262.34762217137904,130.38211146758113
157,2023-01-09 12:00:59.231445,262.5050609261525,130.4453965272187
158,2023-01-10 12:00:59.231445,262.662499680926,130.50868158686353
159,2023-01-11 12:00:59.231445,262.81993843569944,130.5719666465011
160,2023-01-12 12:00:59.231445,262.9773771904729,130.63525170613866
161,2023-01-13 12:00:59.231445,263.1348159452464,130.69853676577623
162,2023-01-14 12:00:59.231445,263.29225470001984,130.76182182542107
163,2023-01-15 12:00:59.231445,263.4496934547933,130.82510688505863
164,2023-01-16 12:00:59.231445,263.6071322095522,130.8883919446962
165,2023-01-17 12:00:59.231445,263.7645709643257,130.95167700434104
166,2023-01-18 12:00:59.231445,263.92200971909915,131.0149620639786
167,2023-01-19 12:00:59.231445,264.0794484738726,131.07824712361617
168,2023-01-20 12:00:59.231445,264.2368872286461,131.141532183261
169,2023-01-21 12:00:59.231445,264.39432598341955,131.20481724289857
170,2023-01-22 12:00:59.231445,264.551764738193,131.26810230253614
171,2023-01-23 12:00:59.231445,264.7092034929665,131.33138736218098
172,2023-01-24 12:00:59.231445,264.86664224773995,131.39467242181854
173,2023-01-25 12:00:59.231445,265.0240810025134,131.4579574814561
174,2023-01-26 12:00:59.231445,265.1815197572869,131.52124254110095
175,2023-01-27 12:00:59.231445,265.33895851206034,131.5845276007385
176,2023-01-28 12:00:59.231445,265.49639726681926,131.64781266037608
177,2023-01-29 12:00:59.231445,265.6538360215927,131.71109772002092
178,2023-01-30 12:00:59.231445,265.8112747763662,131.77438277965848
179,2023-01-31 12:00:59.231445,265.96871353113966,131.83766783929605
180,2023-02-01 12:00:59.231445,266.1261522859131,131.9009528989409
181,2023-02-02 12:00:59.231445,266.2835910406866,131.96423795857845
182,2023-02-03 12:00:59.231445,266.44102979546005,132.02752301821602
183,2023-02-04 12:00:59.231445,266.5984685502335,132.09080807786086
184,2023-02-05 12:00:59.231445,266.755907305007,132.15409313749842
185,2023-02-06 12:00:59.231445,266.91334605978045,132.217378197136
186,2023-02-07 12:00:59.231445,267.0707848145539,132.28066325678083
187,2023-02-08 12:00:59.231445,267.2282235693274,132.3439483164184
188,2023-02-09 12:00:59.231445,267.38566232410085,132.40723337605596
189,2023-02-10 12:00:59.231445,267.54310107885976,132.47051843569352
190,2023-02-11 12:00:59.231445,267.70053983363323,132.53380349533836
191,2023-02-12 12:00:59.231445,267.8579785884067,132.59708855497593
192,2023-02-13 12:00:59.231445,268.01541734318016,132.6603736146135
193,2023-02-14 12:00:59.231445,268.1728560979536,132.72365867425833
194,2023-02-15 12:00:59.231445,268.3302948527271,132.7869437338959
195,2023-02-16 12:00:59.231445,268.48773360750056,132.85022879353346
196,2023-02-17 12:00:59.231445,268.645172362274,132.9135138531783
197,2023-02-18 12:00:59.231445,268.8026111170475,132.97679891281587
198,2023-02-19 12:00:59.231445,268.96004987182096,133.04008397245343
199,2023-02-20 12:00:59.231445,269.1174886265944,133.10336903209827
200,2023-02-21 12:00:59.231445,269.2749273813679,133.16665409173584
201,2023-02-22 12:00:59.231445,269.4323661361268,133.2299391513734
202,2023-02-23 12:00:59.231445,269.58980489090027,133.29322421101824
203,2023-02-24 12:00:59.231445,269.74724364567373,133.3565092706558
204,2023-02-25 12:00:59.231445,269.9046824004472,133.41979433029337
205,2023-02-26 12:00:59.231445,270.06212115522067,133.4830793899382
206,2023-02-27 12:00:59.231445,270.21955990999413,133.54636444957578
207,2023-02-28 12:00:59.231445,270.3769986647676,133.60964950921334
208,2023-03-01 12:00:59.231445,270.53443741954106,133.67293456885818
209,2023-03-02 12:00:59.231445,270.69187617431453,133.73621962849575
210,2023-03-03 12:00:59.231445,270.849314929088,133.7995046881333
211,2023-03-04 12:00:59.231445,271.00675368386146,133.86278974777815
212,2023-03-05 12:00:59.231445,271.1641924386349,133.92607480741572
213,2023-03-06 12:00:59.231445,271.3216311934084,133.98935986705328
214,2023-03-07 12:00:59.231445,271.4790699481673,134.05264492669812
215,2023-03-08 12:00:59.231445,271.6365087029408,134.1159299863357
216,2023-03-09 12:00:59.231445,271.79394745771424,134.17921504597325
217,2023-03-10 12:00:59.231445,271.9513862124877,134.24250010561082
218,2023-03-11 12:00:59.231445,272.10882496726117,134.30578516525566
219,2023-03-12 12:00:59.231445,272.26626372203464,134.36907022489322
220,2023-03-13 12:00:59.231445,272.4237024768081,134.4323552845308
221,2023-03-14 12:00:59.231445,272.58114123158157,134.49564034417563
222,2023-03-15 12:00:59.231445,272.73857998635503,134.5589254038132
223,2023-03-16 12:00:59.231445,272.8960187411285,134.62221046345076
224,2023-03-17 12:00:59.231445,273.05345749590197,134.6854955230956
225,2023-03-18 12:00:59.231445,273.21089625067543,134.74878058273316
226,2023-03-19 12:00:59.231445,273.36833500543435,134.81206564237073
227,2023-03-20 12:00:59.231445,273.5257737602078,134.87535070201557
228,2023-03-21 12:00:59.231445,273.6832125149813,134.93863576165313
229,2023-03-22 12:00:59.231445,273.84065126975474,135.0019208212907
230,2023-03-23 12:00:59.231445,273.9980900245282,135.06520588093554
231,2023-03-24 12:00:59.231445,274.1555287793017,135.1284909405731
232,2023-03-25 12:00:59.231445,274.31296753407514,135.19177600021067
233,2023-03-26 12:00:59.231445,274.4704062888486,135.2550610598555
234,2023-03-27 12:00:59.231445,274.6278450436221,135.31834611949307
235,2023-03-28 12:00:59.231445,274.78528379839554,135.38163117913064
236,2023-03-29 12:00:59.231445,274.942722553169,135.44491623877548
237,2023-03-30 12:00:59.231445,275.10016130794247,135.50820129841304
238,2023-03-31 12:00:59.231445,275.25760006271594,135.5714863580506
239,2023-04-01 12:00:59.231445,275.41503881747485,135.63477141769545
240,2023-04-02 12:00:59.231445,275.5724775722483,135.698056477333
241,2023-04-03 12:00:59.231445,275.7299163270218,135.76134153697058
242,2023-04-04 12:00:59.231445,275.88735508179525,135.82462659661542
243,2023-04-05 12:00:59.231445,276.0447938365687,135.88791165625298
244,2023-04-06 12:00:59.231445,276.2022325913422,135.95119671589055
245,2023-04-07 12:00:59.231445,276.35967134611565,136.0144817755281
246,2023-04-08 12:00:59.231445,276.5171101008891,136.07776683517295
247,2023-04-09 12:00:59.231445,276.6745488556626,136.14105189481052
248,2023-04-10 12:00:59.231445,276.83198761043604,136.20433695444808
249,2023-04-11 12:00:59.231445,276.9894263652095,136.26762201409292
250,2023-04-12 12:00:59.231445,277.146865119983,136.3309070737305
251,2023-04-13 12:00:59.231445,277.3043038747419,136.39419213336805
252,2023-04-14 12:00:59.231445,277.46174262951536,136.4574771930129
253,2023-04-15 12:00:59.231445,277.6191813842888,136.52076225265046
254,2023-04-16 12:00:59.231445,277.7766201390623,136.58404731228802
255,2023-04-17 12:00:59.231445,277.93405889383575,136.64733237193286
256,2023-04-18 12:00:59.231445,278.0914976486092,136.71061743157043
257,2023-04-19 12:00:59.231445,278.2489364033827,136.773902491208
258,2023-04-20 12:00:59.231445,278.40637515815615,136.83718755085283
259,2023-04-21 12:00:59.231445,278.5638139129296,136.9004726104904
260,2023-04-22 12:00:59.231445,278.7212526677031,136.96375767012796
261,2023-04-23 12:00:59.231445,278.87869142247655,137.0270427297728
262,2023-04-24 12:00:59.231445,279.03613017725,137.09032778941037
263,2023-04-25 12:00:59.231445,279.1935689320235,137.15361284904793
264,2023-04-26 12:00:59.231445,279.3510076867824,137.21689790869277
265,2023-04-27 12:00:59.231445,279.50844644155586,137.28018296833034
266,2023-04-28 12:00:59.231445,279.6658851963293,137.3434680279679
267,2023-04-29 12:00:59.231445,279.8233239511028,137.40675308761274
268,2023-04-30 12:00:59.231445,279.98076270587626,137.4700381472503
269,2023-05-01 12:00:59.231445,280.1382014606497,137.53332320688787
270,2023-05-02 12:00:59.231445,280.2956402154232,137.5966082665327
271,2023-05-03 12:00:59.231445,280.45307897019666,137.65989332617028
272,2023-05-04 12:00:59.231445,280.6105177249701,137.72317838580784
273,2023-05-05 12:00:59.231445,280.7679564797436,137.7864634454454
274,2023-05-06 12:00:59.231445,280.92539523451705,137.84974850509025
275,2023-05-07 12:00:59.231445,281.0828339892905,137.9130335647278
276,2023-05-08 12:00:59.231445,281.24027274404943,137.97631862436538
277,2023-05-09 12:00:59.231445,281.3977114988229,138.03960368401022
278,2023-05-10 12:00:59.231445,281.55515025359637,138.10288874364778
279,2023-05-11 12:00:59.231445,281.71258900836983,138.16617380328535
280,2023-05-12 12:00:59.231445,281.8700277631433,138.2294588629302
281,2023-05-13 12:00:59.231445,282.02746651791676,138.29274392256775
282,2023-05-14 12:00:59.231445,282.18490527269023,138.35602898220532
283,2023-05-15 12:00:59.231445,282.3423440274637,138.41931404185016
284,2023-05-16 12:00:59.231445,282.49978278223716,138.48259910148772
285,2023-05-17 12:00:59.231445,282.6572215370106,138.5458841611253
286,2023-05-18 12:00:59.231445,282.8146602917841,138.60916922077013
287,2023-05-19 12:00:59.231445,282.97209904655756,138.6724542804077
288,2023-05-20 12:00:59.231445,283.129537801331,138.73573934004526
289,2023-05-21 12:00:59.231445,283.28697655608994,138.7990243996901
290,2023-05-22 12:00:59.231445,283.4444153108634,138.86230945932766
291,2023-05-23 12:00:59.231445,283.60185406563687,138.92559451896523
292,2023-05-24 12:00:59.231445,283.75929282041034,138.98887957861007
293,2023-05-25 12:00:59.231445,283.9167315751838,139.05216463824763
294,2023-05-26 12:00:59.231445,284.07417032995727,139.1154496978852
295,2023-05-27 12:00:59.231445,284.23160908473074,139.17873475753004
296,2023-05-28 12:00:59.231445,284.3890478395042,139.2420198171676
297,2023-05-29 12:00:59.231445,284.54648659427767,139.30530487680517
298,2023-05-30 12:00:59.231445,284.70392534905113,139.36858993645
299,2023-05-31 12:00:59.231445,284.8613641038246,139.43187499608757
300,2023-06-01 12:00:59.231445,285.01880285859806,139.49516005572514
301,2023-06-02 12:00:59.231445,285.176241613357,139.5584451153627
302,2023-06-03 12:00:59.231445,285.33368036813044,139.62173017500754
303,2023-06-04 12:00:59.231445,285.4911191229039,139.6850152346451
304,2023-06-05 12:00:59.231445,285.6485578776774,139.74830029428267
305,2023-06-06 12:00:59.231445,285.80599663245084,139.8115853539275
306,2023-06-07 12:00:59.231445,285.9634353872243,139.87487041356508
307,2023-06-08 12:00:59.231445,286.1208741419978,139.93815547320264
308,2023-06-09 12:00:59.231445,286.27831289677124,140.00144053284748
309,2023-06-10 12:00:59.231445,286.4357516515447,140.06472559248505
310,2023-06-11 12:00:59.231445,286.5931904063182,140.1280106521226
311,2023-06-12 12:00:59.231445,286.75062916109164,140.19129571176745
312,2023-06-13 12:00:59.231445,286.9080679158651,140.25458077140502
313,2023-06-14 12:00:59.231445,287.06550667063857,140.31786583104258
314,2023-06-15 12:00:59.231445,287.2229454253975,140.38115089068742
315,2023-06-16 12:00:59.231445,287.38038418017095,140.444435950325
316,2023-06-17 12:00:59.231445,287.5378229349444,140.50772100996255
317,2023-06-18 12:00:59.231445,287.6952616897179,140.5710060696074
318,2023-06-19 12:00:59.231445,287.85270044449135,140.63429112924496
319,2023-06-20 12:00:59.231445,288.0101391992648,140.69757618888252
320,2023-06-21 12:00:59.231445,288.1675779540383,140.76086124852736
321,2023-06-22 12:00:59.231445,288.32501670881175,140.82414630816493
322,2023-06-23 12:00:59.231445,288.4824554635852,140.8874313678025
323,2023-06-24 12:00:59.231445,288.6398942183587,140.95071642744733
324,2023-06-25 12:00:59.231445,288.79733297313214,141.0140014870849
325,2023-06-26 12:00:59.231445,288.9547717279056,141.07728654672246
326,2023-06-27 12:00:59.231445,289.1122104826645,141.1405716063673
327,2023-06-28 12:00:59.231445,289.269649237438,141.20385666600487
328,2023-06-29 12:00:59.231445,289.42708799221145,141.26714172564243
329,2023-06-30 12:00:59.231445,289.5845267469849,141.33042678528
330,2023-07-01 12:00:59.231445,289.7419655017584,141.39371184492484
331,2023-07-02 12:00:59.231445,289.89940425653185,141.4569969045624
332,2023-07-03 12:00:59.231445,290.0568430113053,141.52028196419997
333,2023-07-04 12:00:59.231445,290.2142817660788,141.5835670238448
334,2023-07-05 12:00:59.231445,290.37172052085225,141.64685208348237
335,2023-07-06 12:00:59.231445,290.5291592756257,141.71013714311994
336,2023-07-07 12:00:59.231445,290.6865980303992,141.77342220276478
337,2023-07-08 12:00:59.231445,290.84403678517265,141.83670726240234
338,2023-07-09 12:00:59.231445,291.0014755399461,141.8999923220399
339,2023-07-10 12:00:59.231445,291.158914294705,141.96327738168475
340,2023-07-11 12:00:59.231445,291.3163530494785,142.0265624413223
341,2023-07-12 12:00:59.231445,291.47379180425196,142.08984750095988
342,2023-07-13 12:00:59.231445,291.6312305590254,142.15313256060472
343,2023-07-14 12:00:59.231445,291.7886693137989,142.21641762024228
344,2023-07-15 12:00:59.231445,291.94610806857236,142.27970267987985
345,2023-07-16 12:00:59.231445,292.1035468233458,142.3429877395247
346,2023-07-17 12:00:59.231445,292.2609855781193,142.40627279916225
347,2023-07-18 12:00:59.231445,292.41842433289276,142.46955785879982
348,2023-07-19 12:00:59.231445,292.5758630876662,142.53284291844466
349,2023-07-20 12:00:59.231445,292.7333018424397,142.59612797808222
350,2023-07-21 12:00:59.231445,292.89074059721315,142.6594130377198
351,2023-07-22 12:00:59.231445,293.04817935197207,142.72269809736463
352,2023-07-23 12:00:59.231445,293.20561810674553,142.7859831570022
353,2023-07-24 12:00:59.231445,293.363056861519,142.84926821663976
354,2023-07-25 12:00:59.231445,293.52049561629246,142.9125532762846
355,2023-07-26 12:00:59.231445,293.67793437106593,142.97583833592216
356,2023-07-27 12:00:59.231445,293.8353731258394,143.03912339555973
357,2023-07-28 12:00:59.231445,293.99281188061286,143.1024084551973
358,2023-07-29 12:00:59.231445,294.1502506353863,143.16569351484213
359,2023-07-30 12:00:59.231445,294.3076893901598,143.2289785744797
360,2023-07-31 12:00:59.231445,294.46512814493326,143.29226363411726
361,2023-08-01 12:00:59.231445,294.6225668997067,143.3555486937621
362,2023-08-02 12:00:59.231445,294.7800056544802,143.41883375339967
363,2023-08-03 12:00:59.231445,294.93744440925366,143.48211881303723
364,2023-08-04 12:00:59.231445,295.0948831640126,143.54540387268207
365,2023-08-05 12:00:59.231445,295.25232191878604,143.60868893231964
